Target,MOC total,SiO2,TiO2,Al2O3,FeOT,MgO,CaO,Na2O,K2O,,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
VS-8549-04,92.47,61.21,0.91,16.8,5.01,2.67,1.14,0.95,3.72,92.41,-0.49719839,0.276920292,-0.21498933,0.327984451,-1.378613183,-0.280107007,0.615660294,-0.921044104,-0.572954019,-0.245947615,0.212991954,0.249568592,0.662506792,0.340018069,0.39664214,0.790601317,-0.518040386,-0.560572955,-1.547044055,-0.473323632,0.158125608,0.149212459,-0.401476106,0.322790269,0.058585014
VS-8549-04,92.47,61.21,0.91,16.8,5.01,2.67,1.14,0.95,3.72,92.41,-0.501066297,0.212545569,-0.137738517,0.300200349,-1.307567317,-0.182189706,0.7207527,-0.958606932,-0.592442324,-0.269903308,0.269038544,-0.283601779,0.857397594,0.027316862,0.180535007,0.59780589,-0.540144859,-0.499916313,-1.423154706,-0.637543749,0.431472663,0.375324913,-0.463500927,0.222804589,-0.031836522
VS-8549-04,92.47,61.21,0.91,16.8,5.01,2.67,1.14,0.95,3.72,92.41,-0.460314132,0.439324579,-0.305338444,0.375045228,-1.428289137,-0.210678334,0.436674177,-1.082611854,-0.612970092,-0.145013026,0.185272054,0.108049434,0.91600473,0.420540903,0.389126492,0.852145752,-0.676270236,-0.396144179,-1.288632007,-0.493636551,0.247822166,0.035535509,-0.245694621,0.241667676,-0.130391063
VS-8670-2005,96.94,46.63,1.72,14.93,10.19,6.81,10.68,2.72,3.09,96.77,0.347244544,0.200035069,-0.592065179,-0.616750889,-0.917575423,-0.065431099,0.402764653,-0.307431859,-1.382914132,-0.208048935,0.478544074,-0.645515891,-0.384112728,0.067334156,0.175200811,0.222224207,0.491529077,-0.699453793,0.15419011,0.016775417,0.254319035,0.185458618,-0.083225154,-0.456764681,0.237087648
VS-8670-2005,96.94,46.63,1.72,14.93,10.19,6.81,10.68,2.72,3.09,96.77,0.340909577,0.19327202,-0.607694502,-0.798086914,-0.897578469,-0.21691841,0.427463437,0.113520347,-1.539705042,-0.433479233,0.366230586,-0.56272394,-0.342216282,0.116438414,0.192053988,0.553604837,0.467774541,-0.617589384,0.639581327,0.523034647,-0.392548902,-0.310802379,-0.084097976,-0.306143649,0.169483607
VS-8670-2005,96.94,46.63,1.72,14.93,10.19,6.81,10.68,2.72,3.09,96.77,0.293937333,0.228239163,-0.550695409,-0.74033738,-0.922326568,-0.238671976,0.417882615,0.086971936,-1.536826115,-0.352855192,0.435828247,-0.713309473,-0.332131014,-0.074312014,0.200341741,0.526699143,0.433435903,-0.657669089,0.303454477,0.462396147,-0.233656165,-0.023113184,0.020883264,-0.254350298,0.162986802
VS-8670-2005,96.94,46.63,1.72,14.93,10.19,6.81,10.68,2.72,3.09,96.77,0.27614761,0.169172105,-0.556787342,-0.759308302,-1.038523407,-0.11338356,0.568037557,0.041012029,-1.785649839,-0.372026044,0.468637779,-0.808329564,-0.163961857,-0.064254864,0.128952736,0.871343983,0.314407416,-0.652988297,0.201808897,0.573973091,-0.227172915,-0.152157869,-0.068248064,-0.391975615,0.022324179
VS-8670-2005,96.94,46.63,1.72,14.93,10.19,6.81,10.68,2.72,3.09,96.77,0.328589123,0.174873965,-0.669384854,-0.749831541,-1.108128791,-0.113820647,0.491748866,-0.070858494,-1.830942622,-0.302123104,0.35437002,-0.687871984,-0.345504596,0.008439301,0.099739193,0.475879952,0.449572845,-0.745207873,0.621131525,0.280394647,-0.35564568,-0.35298712,0.155922185,-0.438462141,0.079431317
VS212381,98.31,42.8,1.79,26.47,3.81,1.14,3.73,13.33,5.16,98.23,0.012897171,-1.01619145,-1.312732409,-0.616190578,0.80698439,1.525737045,0.849150252,-0.224535782,0.531423526,-1.140677369,-0.000797247,-0.965215766,-0.468591599,0.040217354,-0.324069065,-0.503589275,0.420079744,0.319110841,-0.310257579,-0.315433808,0.381592898,0.199656236,0.499061421,-0.354220114,-1.897437839
VS212381,98.31,42.8,1.79,26.47,3.81,1.14,3.73,13.33,5.16,98.23,0.0372283,-1.033723453,-1.335331452,-0.635852127,0.782003345,1.982843214,1.259355216,-0.865243005,0.353402672,-1.238543377,-0.095484983,-0.450591306,-0.058660713,0.626980626,0.427931204,-0.032638069,-0.272169032,0.48953962,-0.957226568,-0.212575463,0.547078029,0.638278412,0.540763613,-0.369595222,-2.043609065
VS212381,98.31,42.8,1.79,26.47,3.81,1.14,3.73,13.33,5.16,98.23,0.074356136,-1.029801866,-1.12640609,-0.595926575,0.861588334,1.952290176,1.414844776,-1.268095146,0.508490619,-1.244900988,-0.084168108,-0.577200857,0.137522144,0.782722507,0.374280402,-0.131833893,-0.344078411,0.595365932,-0.771937039,-0.0965222,0.769824813,0.750820625,0.434226198,-0.144598919,-2.112866566
VS212381,98.31,42.8,1.79,26.47,3.81,1.14,3.73,13.33,5.16,98.23,0.349036232,-0.611250495,-1.112272031,-0.738135394,0.420268492,1.699313966,1.1401954,-0.86517984,0.713322892,-0.210418492,-0.529442671,0.046552096,-0.448001662,0.680232206,0.364083151,-1.197920546,0.107807119,0.730478778,-0.398925664,-0.225155115,1.474873562,0.708019001,0.510566339,0.043312503,-1.968732044
VS212381,98.31,42.8,1.79,26.47,3.81,1.14,3.73,13.33,5.16,98.23,0.018742951,-0.970508825,-0.727889643,-0.410917272,1.030308419,1.571319183,1.292776535,-1.152969545,0.693828253,-0.960178038,-0.180065203,-0.723464546,0.108184341,0.666638085,-0.107903758,-0.27247321,-0.155287203,1.110198519,-0.327919893,0.0738364,0.483256687,0.033830835,0.228718724,0.004132561,-1.913696669
VSM011,99.15,53.46,0.18,27.42,1.57,0.49,10.95,4.39,0.65,99.11,0.848549075,-0.614071329,-1.093741858,-0.007024222,1.001137418,-0.039225168,-0.522639793,-0.566669501,1.069847832,-0.507026337,-0.1174465,0.172246333,-0.798822332,0.892020326,0.274630341,-0.68343737,0.555061536,-0.310691258,-0.432275235,-1.594173718,0.863144159,-0.247791472,0.631011754,0.17668141,-0.74260805
VSM011,99.15,53.46,0.18,27.42,1.57,0.49,10.95,4.39,0.65,99.11,0.930791028,-0.894404748,-1.155372969,0.280373605,1.29388063,0.044966132,-0.804077498,-0.652637857,0.659736762,-0.971740951,-0.195610971,0.104536944,-0.88205393,0.978295665,-0.058482977,-0.532817457,0.586754369,-0.206848919,-0.283066365,-1.869243451,1.316245397,-0.444529893,0.504995252,0.309109,-0.846119579
VSM011,99.15,53.46,0.18,27.42,1.57,0.49,10.95,4.39,0.65,99.11,0.955754983,-0.691271344,-1.06853887,0.196962948,1.04079237,0.237612394,-0.464849217,-1.063498057,0.907545134,-0.50684372,-0.28333583,0.190782361,-0.605630699,1.090244567,0.149827183,-0.694701593,0.378264163,-0.258229239,-0.327515991,-1.886978763,1.144296578,-0.437427346,0.502313102,0.21601885,-0.860672077
VSM011,99.15,53.46,0.18,27.42,1.57,0.49,10.95,4.39,0.65,99.11,0.878861281,-0.516266303,-0.874801132,-0.146457225,0.718289326,0.176567124,0.008467833,-1.144169304,1.248502569,-0.351974489,-0.244120709,0.055477795,-0.588130407,1.014667392,0.348057421,-1.336381348,0.407681449,-0.20113065,-0.383612657,-1.601757491,1.146841319,-0.001436083,0.623290693,0.064667766,-0.899672495
VSM011,99.15,53.46,0.18,27.42,1.57,0.49,10.95,4.39,0.65,99.11,0.970127452,-0.816969138,-1.033732624,0.290742917,1.183414055,0.206078625,-0.515915633,-1.0431364,0.912870754,-0.704683813,-0.301823113,0.086362235,-0.636515446,1.156146581,0.074599613,-0.830249177,0.482125631,-0.043348984,-0.243370763,-2.055182513,1.355305647,-0.317049166,0.45675641,0.409583403,-1.108206572
VSSTM2,98.78,60.98,0.16,18.4,4.85,0.12,1.09,8.9,4.07,98.57,-0.414337974,-1.499534288,-0.977576148,-0.680448413,0.999038588,0.96733229,0.992136137,-0.228995592,-0.812412556,-0.537834008,-0.174202844,1.150909228,-1.179325502,0.64828171,0.661362477,-0.41387746,0.046141813,-0.145324188,0.136703612,-1.046928195,-2.750433945,0.000473089,0.81529086,-1.124503299,-2.141208836
VSSTM2,98.78,60.98,0.16,18.4,4.85,0.12,1.09,8.9,4.07,98.57,-0.443901819,-1.473180823,-1.01233723,-0.52364482,1.040228515,0.952957746,0.797208352,-0.390837238,-0.884126671,-0.727270985,-0.154872332,1.123707037,-1.078372895,0.893624436,0.616139087,-0.344310257,0.156254379,0.059302352,0.700971428,-0.899703779,-2.821963771,-0.296492176,0.744012874,-0.912564656,-2.362706216
VSSTM2,98.78,60.98,0.16,18.4,4.85,0.12,1.09,8.9,4.07,98.57,-0.507211148,-1.484271944,-0.956466351,-0.714603138,1.067535656,0.975475423,1.101048757,0.039720813,-0.6346703,-0.575335016,-0.048284394,1.184572024,-0.942827431,0.933893859,0.785946646,-0.412078266,0.038519992,0.147576046,0.945634395,-0.671160926,-3.288072058,-0.534343138,0.692185669,-0.892511913,-2.301887385
VSSTM2,98.78,60.98,0.16,18.4,4.85,0.12,1.09,8.9,4.07,98.57,-0.433200316,-1.444956039,-1.124398657,-0.719125906,0.866294574,0.846083879,0.761210652,0.109428461,-0.704576462,-0.517153052,-0.113064903,1.207545843,-1.001431075,0.873109988,0.710410985,-0.803025008,0.052031052,0.282039544,0.807705948,-0.80632544,-2.851202278,-0.381223674,0.861096277,-0.930635647,-2.385624423
VSSTM2,98.78,60.98,0.16,18.4,4.85,0.12,1.09,8.9,4.07,98.57,-0.317400482,-1.432242388,-1.12390236,-0.709417785,0.852583821,0.761407902,0.70698913,-0.19449941,-0.980121222,-0.521904819,-0.23524372,1.22521626,-1.11031439,0.849433577,0.570361207,-0.389634203,-0.04453176,0.157121338,0.258986286,-1.102654523,-2.728866211,-0.194729117,1.081371417,-0.945237206,-2.3027513
WMB24a,85.06,57.87,0.27,16.03,1.55,5.94,1.33,1.13,0.86,84.98,-0.286579251,1.354630154,-0.198472575,0.131589233,1.211541735,0.459176219,-0.756212798,-0.52798572,1.762119907,0.809480947,0.294711216,0.859047466,1.735658845,-0.171457804,-0.18275976,1.030574119,-0.431326079,0.359746763,-0.261765108,0.781982252,0.68101033,1.369342934,-0.47798529,0.755507677,-1.518822323
WMB24a,85.06,57.87,0.27,16.03,1.55,5.94,1.33,1.13,0.86,84.98,-0.765570137,0.731426529,-0.33866863,0.486712724,0.075188113,0.400969865,-0.3959389,0.195568488,0.197968978,0.382387457,0.115144158,0.532558317,0.885642168,-0.898636027,0.173808853,0.843261535,-0.048454301,0.035632252,-0.338634741,0.942719246,0.866385275,1.397176418,-0.119841747,0.518080777,-1.321707205
WMB24a,85.06,57.87,0.27,16.03,1.55,5.94,1.33,1.13,0.86,84.98,0.271332484,0.985211274,-0.421310769,0.243333577,0.765059197,0.337090036,-0.875091983,-1.088732695,0.949123413,0.500908642,-0.022379386,0.490235097,1.062603447,-0.085380701,0.061135465,0.583506707,-0.203041057,0.149998078,0.695909709,0.420332659,1.764364652,0.962013028,0.458416256,-0.068514234,-1.428907937
WMB24a,85.06,57.87,0.27,16.03,1.55,5.94,1.33,1.13,0.86,84.98,-0.366726159,1.4776826,-0.075654073,0.219103901,1.166495487,0.299474756,-0.902127274,-0.40838895,1.743484131,0.865123666,0.393909166,0.581737518,1.824909079,-0.241090676,-0.208174181,1.0795843,-0.48078019,0.591012056,-0.159381228,0.768987192,0.909325527,1.443691218,-0.334797572,0.728906503,-1.612686379
WMB24a,85.06,57.87,0.27,16.03,1.55,5.94,1.33,1.13,0.86,84.98,-0.256005468,1.352636375,-0.101495748,0.13596518,1.293572897,0.451257735,-0.645121673,-0.67582179,1.888804487,0.507602863,0.392497756,0.675078448,2.013257412,0.00734168,0.23223526,0.616928095,-0.429058793,0.375334249,-0.264280882,0.921950482,1.326233559,1.928971104,-0.400660666,0.866750272,-1.959481808
1423,97.35,57.7,0.68,17.16,5.86,3.88,7.08,3.31,1.57,97.24,0.45625929,0.517059577,-1.134547521,-0.792663097,0.145315973,-0.311181879,-0.528482573,0.394392303,-0.396025694,0.737833779,0.337363802,-0.128247826,1.269918124,0.644363774,1.33776293,0.574221143,-0.617867804,0.570818117,0.89389661,0.161434394,0.008228682,-0.402251399,-0.075762308,0.529268195,0.836849411
1423,97.35,57.7,0.68,17.16,5.86,3.88,7.08,3.31,1.57,97.24,0.423923681,0.189867347,-0.992213739,-0.856424734,0.066602631,-0.337231021,-0.113858408,0.470668123,-0.490995849,0.562457922,0.496644401,-0.384601639,1.277441185,0.345306313,1.345737856,0.44391205,-0.502070754,0.296144464,0.836328574,0.404114872,-0.146654682,-0.616451472,0.019472194,0.259776076,0.737803087
1423,97.35,57.7,0.68,17.16,5.86,3.88,7.08,3.31,1.57,97.24,0.452966377,0.236039783,-1.187590626,-0.811921039,0.14348435,-0.675984432,-0.662681813,0.684391131,-0.389434426,0.448069666,0.448128004,-0.292895956,1.172018292,0.692938279,1.254068125,0.468635827,-0.52527615,0.736508423,0.846008267,0.184209739,-0.161059413,-0.491809463,0.268637599,0.602677781,0.756765767
1423,97.35,57.7,0.68,17.16,5.86,3.88,7.08,3.31,1.57,97.24,0.414226931,0.169176266,-1.190953283,-0.781532532,0.134925793,-0.489488589,-0.508628245,0.600983125,-0.429337952,0.523272947,0.474417623,-0.466347352,1.261225454,0.483525388,1.213913928,0.475410877,-0.527252103,0.640360752,0.831743332,0.162355872,-0.058580694,-0.474122274,0.164344679,0.512737213,0.688196008
1423,97.35,57.7,0.68,17.16,5.86,3.88,7.08,3.31,1.57,97.24,0.408744933,0.225861793,-1.122219991,-0.820946982,0.257815602,-0.407704949,-0.424952628,0.587432496,-0.320341706,0.501385625,0.531942378,-0.574632644,1.368280229,0.466927092,1.232743023,0.431178299,-0.595859528,0.580722165,0.894283978,0.160695896,0.04860542,-0.42524139,0.208640183,0.270420572,0.471045405
1.88%MnO,95.6215648,89.625,0.037,0.8286,0,0.4175,1.509,0.0303,0.2476,92.695,0.080966559,-0.635205564,1.063049056,0.310692904,1.581333325,-0.902553791,-1.783714235,-2.546626773,-0.841278043,1.424783445,-2.032130917,-0.396798282,-0.350544574,-0.015396684,-1.392525292,-0.287357906,-1.672082645,2.915072971,1.593492972,-1.088421018,-1.79561946,0.818445388,-1.639820169,-1.122329224,-0.148940094
1.88%MnO,95.6215648,89.625,0.037,0.8286,0,0.4175,1.509,0.0303,0.2476,92.695,0.096316199,-0.586574562,1.05474007,0.337366823,1.553810331,-0.962863796,-1.900867869,-2.387362395,-0.708029136,1.294092313,-1.940949847,-0.444279092,-0.354209961,-0.146063418,-1.264487643,-0.130140624,-1.554414988,2.801966744,1.250518832,-0.691000904,-1.731399872,1.054276083,-1.790955596,-0.815533903,-0.159566951
1.88%MnO,95.6215648,89.625,0.037,0.8286,0,0.4175,1.509,0.0303,0.2476,92.695,0.0046212,-0.636479272,1.143747858,0.380431536,1.647947933,-0.720368194,-1.500051639,-2.519054081,-0.862439437,1.452716446,-1.88278468,-0.447209598,-0.261072907,-0.22872842,-1.121105628,-0.102456995,-1.588919905,2.58996952,0.888920325,-0.74897421,-1.490268353,1.36513712,-1.60558821,-0.891030732,-0.248056545
1.88%MnO,95.6215648,89.625,0.037,0.8286,0,0.4175,1.509,0.0303,0.2476,92.695,0.020521313,-0.66972529,1.165642162,0.360019712,1.639480497,-0.595823278,-1.375115843,-2.820311587,-0.921696086,1.621994097,-2.002933786,-0.410022155,-0.24639646,-0.097031684,-1.139714816,-0.502189968,-1.540454859,2.577001374,1.569561834,-1.251105492,-1.508078735,0.99754027,-1.522040953,-1.135244151,-0.332234478
1.88%MnO,95.6215648,89.625,0.037,0.8286,0,0.4175,1.509,0.0303,0.2476,92.695,-0.134716792,-0.664485341,1.136628105,0.452623183,1.776926382,-0.951748381,-1.850615988,-2.234410311,-0.832526023,1.494266262,-1.966477952,-0.382992269,-0.653746981,-0.284307134,-1.604592495,-0.014666699,-1.184710751,2.744350048,1.743346823,-0.838163405,-1.974281465,0.474674413,-1.640593059,-0.986090331,-0.13002033
10.03%MnO,86.38715926,40.01,1.2,11.356,5.677259255,6.634,7.593,2.681,1.206,76.35725926,0.555666393,-0.329735392,0.032393277,-1.463385854,-0.757001115,0.762679051,-0.896682229,-0.237165606,0.152858822,-0.953485515,-1.282740687,-0.125763173,-0.69183731,-0.495197885,-0.518951082,-1.251348635,-0.849394767,1.497249651,0.147257998,-0.652827641,-0.973209934,1.902668611,-1.627342835,-0.847653883,0.161712126
10.03%MnO,86.38715926,40.01,1.2,11.356,5.677259255,6.634,7.593,2.681,1.206,76.35725926,0.59210482,-0.289270396,-0.048288836,-1.400436143,-0.706156903,0.645051966,-0.659566201,-0.434714278,0.12379123,-0.782170308,-1.118592314,-0.167930104,-0.455377847,-0.311776237,-0.621629796,-1.305824694,-0.981662978,1.34201175,0.022093552,-0.910884867,-1.056286332,1.439032529,-1.191712941,-1.107969407,0.043689726
10.03%MnO,86.38715926,40.01,1.2,11.356,5.677259255,6.634,7.593,2.681,1.206,76.35725926,0.517644744,-0.179159436,-0.027238838,-1.326622479,-0.712544308,0.788631856,-0.835193198,-0.356463319,0.175522552,-0.922443538,-1.194097273,-0.362485427,-0.555902754,-0.619673087,-0.689600254,-1.219876044,-0.759239806,1.408266153,0.082277817,-0.61908054,-0.633230765,2.055482259,-1.391915864,-0.754373398,0.040711667
10.03%MnO,86.38715926,40.01,1.2,11.356,5.677259255,6.634,7.593,2.681,1.206,76.35725926,0.544067869,-0.313858256,0.08416432,-1.50879821,-0.704657506,0.633141043,-1.086031907,-0.109986733,0.274435459,-1.019442426,-1.284986039,-0.048694064,-0.604957004,-0.363857723,-0.644994824,-1.168149557,-1.065165145,1.844194095,-0.150809253,-0.732114087,-1.002372334,1.815298304,-1.291848406,-0.925321108,-0.026622303
10.03%MnO,86.38715926,40.01,1.2,11.356,5.677259255,6.634,7.593,2.681,1.206,76.35725926,0.560578981,-0.265585196,-0.001639976,-1.398605914,-0.717930696,0.74841101,-0.847925167,-0.358478503,0.126485167,-1.067106023,-1.192989025,-0.240823948,-0.502453739,-0.468135131,-0.487264189,-1.317859747,-0.903720928,1.528161292,-0.016244782,-0.633055593,-0.759024939,2.01304821,-1.182846329,-0.865255214,-0.210586404
11.75%MnO,92.64129629,43.156,1.0438,12.392,6.488296291,6.5564,7.698,2.1592,1.396,80.88969629,0.656613572,0.062236307,-0.056808326,-1.118433787,-1.021881093,0.48138517,-1.340259535,-0.778265313,-0.365475293,-1.023802104,-1.59650411,-0.215396915,-0.820132551,0.105904445,-0.676415171,-1.013204339,-1.247741649,1.523229856,0.050489259,-0.988324407,-1.204126184,1.494510418,-0.895112674,-1.291189346,-0.126382991
11.75%MnO,92.64129629,43.156,1.0438,12.392,6.488296291,6.5564,7.698,2.1592,1.396,80.88969629,0.538178829,0.025860986,-0.034576651,-1.15919168,-1.052371517,0.393262199,-1.465618966,-0.395555893,-0.399776683,-1.212800496,-1.531700899,-0.359069003,-0.846406542,-0.096529395,-0.686422714,-0.742313824,-1.173392265,1.618213231,-0.249067383,-0.713615641,-1.268356081,1.80697504,-1.06396711,-0.983226673,-0.156097574
11.75%MnO,92.64129629,43.156,1.0438,12.392,6.488296291,6.5564,7.698,2.1592,1.396,80.88969629,0.468029949,-0.262215147,0.055704834,-1.190299764,-1.09224928,0.680972696,-1.413117383,-0.402522998,-0.259354027,-1.213814273,-1.522516183,-0.542526235,-0.733860538,-0.333586196,-0.55581593,-0.84728705,-1.253298183,1.626356003,-0.233195795,-0.663673401,-1.109549249,2.042530128,-1.126756198,-1.147204577,-0.228989604
11.75%MnO,92.64129629,43.156,1.0438,12.392,6.488296291,6.5564,7.698,2.1592,1.396,80.88969629,0.494212644,-0.218526689,0.046202784,-1.182975884,-1.13600475,0.668900709,-1.38956787,-0.498355718,-0.297379772,-1.268152862,-1.581341226,-0.568955645,-0.802311284,-0.308764893,-0.619664313,-0.999506594,-1.113160305,1.561547613,-0.034847479,-0.729389678,-1.017259368,2.06004522,-1.034771861,-1.053079901,-0.380940357
11.75%MnO,92.64129629,43.156,1.0438,12.392,6.488296291,6.5564,7.698,2.1592,1.396,80.88969629,0.522316522,-0.275241594,-0.039387589,-1.148485678,-1.074128444,0.572075151,-1.303090064,-0.554558287,-0.255028291,-1.214903197,-1.476731663,-0.635927624,-0.706275506,-0.231910907,-0.664354531,-1.028400636,-1.118913815,1.584018934,0.003270249,-0.829639414,-0.940482927,1.920763042,-0.893655156,-1.129350287,-0.462545819
14-94,63.38,20.57,0.06,0.85,0.57,2.26,38.85,0.11,0.09,63.36,2.32506548,-0.425932386,0.288058313,1.660153602,-0.053395521,0.168096714,-0.302937932,0.617829087,-1.015149072,1.105777175,-1.588786836,0.776980845,4.170657793,4.251239603,-2.408992073,-0.421859766,5.912933651,-0.130604317,-0.279797669,2.077460114,-1.067468536,2.171198912,0.652402922,-2.169162811,0.974961902
14-94,63.38,20.57,0.06,0.85,0.57,2.26,38.85,0.11,0.09,63.36,2.641406182,-0.386028432,0.378236995,2.036497081,-0.227620161,0.711962271,-0.107753201,1.558753353,-1.093612914,1.132758513,-1.695652193,1.077812761,4.929216986,4.901641135,-3.032951988,-0.137958806,6.130619182,0.37134086,-0.007430747,1.110269636,-0.849692726,2.191084734,0.627702928,-2.629744005,1.031121559
14-94,63.38,20.57,0.06,0.85,0.57,2.26,38.85,0.11,0.09,63.36,2.300848706,0.045358963,0.188923142,1.683840103,-0.014116093,0.291567634,-0.56614348,0.43085574,-0.676432769,1.375117398,-1.556614994,0.646688071,3.905807213,3.806299426,-2.327381703,0.219383351,5.268480102,-0.074444952,0.132800867,1.698439983,-0.80638416,1.869724952,0.594008151,-2.220426732,0.647930531
14-94,63.38,20.57,0.06,0.85,0.57,2.26,38.85,0.11,0.09,63.36,2.364002559,-0.029503258,0.209758871,1.705062928,-0.076432759,0.348970326,-0.520337189,0.511640479,-0.742402372,1.374133098,-1.690846013,0.718906339,4.200687898,4.090444344,-2.638637695,0.203503543,5.614370074,0.023442214,0.072135738,1.851237491,-0.779733676,2.023670662,0.632752417,-2.298974199,0.767562006
14-94,63.38,20.57,0.06,0.85,0.57,2.26,38.85,0.11,0.09,63.36,2.69260678,-0.310953649,0.350715799,2.08770239,-0.257298069,0.649581253,-0.194713138,1.846140758,-0.999201872,0.978505768,-1.536991744,0.955353109,4.485887382,4.428875233,-2.934185866,0.13599433,5.512276122,0.511830426,0.268089342,0.91258897,-0.849184922,1.962438112,0.739505104,-2.462710773,0.793908619
15.38%MnO,95.18388442,38.602,0.776,12.32,8.154884608,7.76,10.72,1.448,0.024,79.80488461,0.849449068,-0.130646258,0.510016277,-1.343339855,-0.356254784,0.490854926,-1.229462604,-0.860476989,1.105364589,-1.024997081,-1.316737394,-0.287866101,-0.810341359,0.015358502,-0.561112652,-1.465549926,-1.13309568,0.684345325,-0.092173018,-0.120437376,-1.318597494,1.333912851,-1.684122118,-1.246808313,0.913661801
15.38%MnO,95.18388442,38.602,0.776,12.32,8.154884608,7.76,10.72,1.448,0.024,79.80488461,0.488483767,-0.667844912,0.846507804,-1.297466073,-0.32250933,0.355872938,-0.334658571,-0.478506388,1.117158939,-1.004571337,-0.537959306,-1.467980021,-0.36977699,-0.752227712,-0.971329722,-1.394469672,-0.577487801,0.464348479,-0.507854532,-0.11894969,-0.636859404,1.300383332,-1.700392371,-0.973108009,0.799700046
